seed,mse,equacao
24,2.246320196688048,-log(log(X1**2 + sin(0.0691097119401567*sin(0.0691097119401567*log(sqrt(X1**2 - sin((sin(log(sin(X0 - X1))) + 0.159)*sin(X1 - 0.89)))) + sin(0.0776513617305132*X1)))))*sin(X0) - sin(log(sqrt(X1**2 + sin(sin(X0))))*sin(X0)) - sin(log(log(X1**2))*sin(X0)) + sin(X0 - X1)
219,0.9588794282644356,0.669*sin(cos(X1)/sin(X0)) + sin(X0 + X1) + sin(X0 - X1 + 0.669*sin(log(sin(X1))/(-0.669*sin(X0 + X1) - cos(X0 - X1) + cos(log(sqrt(cos(sin(X1 + cos(X1))))))))*sin(cos(cos(X0 + X1)))) + sin(X0 - X1 + sin(0.669*sin(X1)*sin(0.669*cos(X1)))*cos(cos(X0 - X1))) + sin(X0 - X1 + sin(cos(cos(cos(X1))))*cos(0.786299332640184/(0.669*sin(X0 + X1) + cos(X0 - X1))))
150,0.0003496577335136,3*sin(X0 - X1) + sin(X0 + X1) + sin(sin(X0 + X1)) + tan(sin(sin(X0 + X1)))
840,5.401251730077368e-31,3*sin(X0 - X1) + 3*sin(X0 + X1)
501,1.4764643149110046,(-(cos(X0) - 0.064)*sqrt(tan(cos(X0))) - sqrt(log(log(cos(sin(cos(cos(X0) - 0.064))) - 0.633)))*cos(cos(X0) - 0.064) + cos(2*X1) - sqrt(cos((cos(X0) - 0.064)*(cos(sin(cos(cos(X0) - 0.064))) - 0.633)))*cos(sin(cos(cos(sin(X0 + X1))))) + cos(cos(X0) - 0.064) + 2*tan(cos(sin(X1))))*sin(X0 + X1)
43,2.1598530692063584,3*sin(X0 + X1) + sin(2*sin(X1) + sin(sin(sin(sin(tan(sin(sin(sin(X1) + sin(sin(sin(X0 + X1)) + sin(sin(tan(sin(tan(sin(sin(X1))))))))) + sin(sin(sin(X0 + X1))))))))) + tan(sin(sin(X0 + X1)))) + tan(sin(X0 + X1 + sin(X1) + tan(sin(X1))))
775,2.7887280437733724,tan(sin(tan(sin(tan(sin(X0 + X1)))))) - tan(0.586718027904033*tan(sin(tan(sin(0.344238044267597*tan((-0.466808738349216 + I*pi)*sin(sin(sin(tan(0.586718027904033*sin(sin(X0 + X1))) + tan(sin(sqrt(tan(sin(X0 + X1))))))))) - 0.344238044267597*tan(sin(X1 + tan(sin(X1 + tan(sin(X0 + X1))))))))))) + tan(0.586718027904033*tan(sin(tan(sin(tan(sin(X1 + tan(sqrt(sin(X0))))))))))
233,1.034397457392385,2*sin(X0 + X1) + sin(X1 + sin(X0)) + cos(X0 + X1 - 1.48372613921132*sqrt(tan(X1)) - 0.999902001600656) + cos(-X0 - X1 + cos(cos(X0 + X1)) + 0.74186306960566*sqrt(tan(X1)) + 0.999902001600656)
81,1.4120210240196995,sin(sin(sin(sin(X0 + X1)))/(cos(sin(cos(X1)))*cos(cos(X1))))/(cos(sin(X0))*cos(sin(sin(X0)/cos(cos(X1))))*cos(sin(sin(cos(X1))/cos(sin(X0 + X1)))))
664,1.273027468190162,sin((sin(X0) + 0.341407926452943)/cos(X1)) + sin((sin(X0) + sqrt(log(cos(0.148449286841398 - sin(1)))))/cos(X1)) + sin(sin(X0)/cos(X1)) + sin(X0 + X1) + sin(sin(2*sin(X0)/cos(X1))) - 0.148449286841398
594,0.0031749307902699,3*sin(X0 + X1) + sin(sin(X0 - X1)) + sin(tan(sin(tan(sin(X0 - X1))))) + tan(sin(sin(X0 - X1)))
30,0.0132337724452417,4*sin(X0)*cos(X1)*tan(zoo*X1)
409,5.409508846565137e-31,3*sin(X0 - X1) + 3*sin(X0 + X1)
427,0.0010910954599134,2*sin(X0 - X1) + 3*sin(X0 + X1) + sin(tan(sin(X0 - X1)))
819,0.0158836199899361,2*sin(X0 - X1) + 2*sin(X0 + X1) + sin(sin(X0 - X1)) + sin(sin(X0 + X1))
665,0.1532294147308399,tan(sin(sin(0.564*sin(X0 + X1) - sin(tan(sin(0.750999334220743*I*sin(X0 + X1) - sin(tan(sin(X0 - X1)))))))) - 0.564*sin(tan(sin(sin(sin(0.731143597280069*sqrt(-sin(sin(X0 - X1)) - 0.207643153740464) - sin(X0 + X1))) + 0.750999334220743*I*sin(sin(sin(sin(sin(X0 - X1)))))))))
607,0.0552483986168314,-sqrt(-sin(X0 - X1))*cos(0.993760680500715*cos(0.118056961846481*sqrt(-sin(X0 - X1)) + sin(X0 - X1) + tan(sin(X0 + 1.00627849302323*X1)))) + 2*sin(X0 - X1) + tan(sin(X0 + 1.00627849302323*X1)) + tan(sin(tan(sin(tan(sin(X0 + 1.00627849302323*X1))))))
865,2.308701582013453,tan(tan(sin(tan(sin(sin(tan(sin(tan(sin(tan(sin(tan(sin(sin(tan(sin(sin(tan(sin(tan(sin(sin(X0 + X1 - tan(X1)))))) + tan(0.209487224866724*tan(sin(X0 + X1))))))) + tan(0.209487224866724*tan(sin(tan(sin(tan(sin(X0 + X1 - cos(sin(sin(tan(sin(sin(sin(X0 + X1 - cos(sin(cos(cos(cos(sin(tan(X1 - 0.661)) - sin(tan(tan(sin(sin(tan(tan(X1 - 0.661)**(1/4))))))))))) - tan(X1 - 0.661))) + tan(0.209487224866724*tan(tan(sin(sin(tan(sin(tan(sin(tan(sin(sin(X0 + X1 - tan(X1)))))))))))))))))*tan(sin(tan(sin(X0 + X1))))) - tan(X1 - 0.661)))))))))))))))))))))))
533,1.2262242497635067e-31,6*sin(X0)*cos(X1)
761,0.007930485525867,2*sin(X0 - X1) + 3*sin(X0 + X1) + sin(sin(X0 - X1))
104,0.0257047860166937,sin(X0 - X1) + 2*sin(X0 + X1) + sin(sin(sin(X0 + X1))) + sin(sin(tan(sin(X0 - X1)))) + tan(sin(sin(X0 - X1))) + 0.0599640064794446
236,0.0345021944807407,3*sin(X0 + X1) + 2*sin(X0 - X1 + 0.079) + sin(sin(X0 - X1 + 0.079))
186,2.08681047448489e-32,6*sin(X0)*cos(X1)
59,0.0002929796022459,(cos(cos(0.768184115215638*sin(cos(0.876*sin(0.398609327984423*sin(X0 + X1)))))) + 0.768184115215638)*sin(X0 + X1) + 3*sin(X0 - X1) + 1.51807521080048*sin(X0 + X1)
877,2.858856532344781,sqrt(-log(0.924406975292285 - (tan(sqrt(sin(sin(X0 + X1)))) - cos(tan(sqrt(tan(0.896959403192749*sqrt(I))))))**(1/4)) + tan(sqrt(tan(sqrt(tan(sqrt(sin(sin(sin(X1 + 2*sin(X0) + 0.179))))))))))
210,5.408689726893077e-31,3*sin(X0 - X1) + 3*sin(X0 + X1)
409,5.409508846565137e-31,3*sin(X0 - X1) + 3*sin(X0 + X1)
175,5.408689726893077e-31,3*sin(X0 - X1) + 3*sin(X0 + X1)
138,4.588431771472777,tan(tan(sin(tan(sin(sin(tan(sin(tan(tan(sin(sin(sin(tan(sin(sqrt(tan(sin(tan(sin(X0 + X1))))))))))))))))))))
517,0.0201539496068008,2*sin(X0 + X1) + sin(X0 - X1 + 0.000235767718057275) + sin(X0 - X1 + 0.0779209320563015) + sin(X0 - X1 + 0.078) + sin(sin(X0 + X1))
330,3.025322715329905e-31,2*sin(X0)*cos(X1) + 2*sin(X0 - X1) + 2*sin(X0 + X1)
379,0.0158836199899361,2*sin(X0 - X1) + 2*sin(X0 + X1) + sin(sin(X0 - X1)) + sin(sin(X0 + X1))
500,6.17328570117218,cos(-X0 + X1 + cos(cos(X1 - cos(cos(-X0 + X1 + 0.755568860807382)))) + 0.755568860807382)
113,0.0084845143972567,sin(X0 + X1) + sin(sin(sin(sin(X0 - X1)))) + sin(sin(sin(sin(sin(X0 + X1))))) + tan(sin(X0 + X1)) + 2*tan(sin(sin(X0 - X1)))
135,5.712142511034087,sqrt(cos(-X0 + sin(sin(sin(cos(X1)) + cos(X1))) + sin(sin(cos(X1)))))
428,5.462322275788408,-sin(sin(-X0 + log(cos(cos(sin(X0 - 0.32)))) + 0.32)/sin(sin(sin(cos(cos(sin(sin(sqrt(sin(sin(sin(sin(sin(cos(X1)))))))))))/cos(X1)))))
437,0.056149987755475,3*sin(X0 + X1) + tan(sin(X0 - X1)) + tan(sin(tan(sin(X0 - X1))))
670,2.2725600256261944,3*sin(X0 + X1) + sin(sin(X0 + X1 + 2*sin(X1) + sin(sin(2*X0 + X1) + sin(sin(X1)) + sin(sin(sin(X0 + X1)))))) + tan(sin(3*sin(X1) + sin(X0 + X1) + sin(sin(sin(X0 + X1 + sin(sin(X0 + X1)))))))
575,0.0003499187565974,sin(X0 - X1) + 3*sin(X0 + X1) + sin(sin(X0 - X1)) + tan(sin(sin(X0 - X1)))
523,1.8847237471399183,sin(X0 + X1) + sin(X0 + X1 + 3*sin(X1)) + sin(2*sin(X1) + 2*sin(X0 + X1) + sin(tan(sin(2*X0 + X1)))) + sin(sin(X0 + X1)) + tan(sin(X0 + X1))
207,1.027092720430823,sin(X0 + X1) + sin(X1 + sin(X0)) + sin(sin(X0 + X1 + sin(X0 + X1) + sqrt(sin(2*X0 + tan(sqrt(sin(X0 + X1)))))) + sin(sin(X0 + X1))) + sin(X0 + X1 + sin(X0 + X1) + sqrt(sin(2*X0 + tan(sqrt(sin(X0 + X1)))))) + sin(X0 + X1 + 2*sin(X1) + sin(sin(X0 + X1 + sin(X1 + sin(X0)))) + 0.089878549198011)
260,0.0050876933376384,sin(X0 - X1) + sin(X0 + X1) + sin(sin(X0 + X1)) + sin(tan(sin(sin(X0 - X1)))) + sin(tan(sin(tan(sin(X0 + X1))))) + tan(sin(sin(X0 - X1)))
912,0.2183855374395756,3.60210383816739*sqrt(sin(X0)*cos(X1)) + 1.32021562824359*sqrt(0.57373356897204*((sin(X0)*cos(X1))**(1/4) - sqrt(cos(sqrt(-0.623079273760649 + I*pi))))**(1/8) + 1 - 0.57373356897204*I*pi) - cos(sqrt(sin(X0 + X1))) - 0.918555127343541 - 3.60210383816739*log(-sin(0.623079273760649 - I*pi))**(1/4)
54,0.1418605365418576,sqrt(sin(X0 + X1) + sin(sin(sin(X0 - X1)) - sin(cos(sin(sqrt(sin(X0 + X1)) + sin(sin(X0 + X1)) + sin(sin(sin(X0 - X1 + 0.757) + sin(sin(X0 - X1 + 0.757)))) - sin(cos(sin(sin(sin(X0 - X1 + 0.757)))))*cos(X0 - X1 + 0.757))))*cos(X0 - X1 + 0.757))) + sqrt(sin(X0 + X1)) - sin(-X0 + X1 + 0.822501525306797) + sin(X0 - X1 + 0.757) + sin(X0 - X1 + cos(sqrt(sin(X0 - X1 + 0.757) - sin(cos(sin(cos(X1))))*cos(X0 - X1 + 0.757)) + sin(X0 - X1 + 0.757))) + sin(sqrt(sin(X0 + X1)))
90,2.1321805246073886,sin(sin(X0/cos(X1))) + cos(X0 - cos(X1) + cos(sin(X1 + tan(cos(X1))) - sin(sin(0.81903625881272*sqrt(I))))) - tan(sin(-X0 + X1 + 0.483055065616578)) + tan(sin(X0 - X1 + cos(sin(X1 + log(cos(sqrt(-sin(X1 - sin(X1 + log(cos(X0 - X1 + sin(sqrt(cos(X1))) + sin(tan(sin(X0 - X1 + cos(sin(X1 + log(cos(sin(sin(X0/sin(X0 - X1) - sin(X0)))))) - cos(X1)) + sin(0.833679572499776*sqrt(I))))))))))))) - cos(X1))))
680,0.4428690595351944,(log(-X0 + cos(X0 - log(log(X0)) + cos(sin(cos(X1))) + 1.372)) + log(log(X0)) - cos(sin(sqrt((X0 + 1.372)*log(log(-X0 + log(log(X0))))**(1/4)))) - 2.46510221811864)*cos(X0 + 1.372)*tan(sin(sin(cos(X1))))
716,0.1041422202385883,(2.04554011648977*sin(X0 - X1) + 2.04554011648977*sin(X0 + X1)/cos(sin(sin(log(cos(sin(sin(cos(sin(X0))))))))) + 5.69049126318675 - 2.04554011648977*I*pi)/cos(sin(sin(X0)))
