seed,mse,equacao
773,1300.868905723857,-X0/(X0 - X3) - 2*sqrt(X0*X3) - sqrt(log((-X0*X3 - X3*X4 + tan(sqrt(X1*X2)))/sqrt(2*X0*X3 + log(sqrt(-sin(X1/cos(sin(sin(cos(sin(X3*X4)))))) + cos(log(X0) + cos(log(X3 - log(X0*tan(sqrt(X1*X2))) - log(sqrt(cos(log(X0*X3))))) + log(sqrt(cos(log(X0) + log(0.678232998312527*sqrt(-X4)) + log(X0*X3) + cos(sin(X3*X4)) - tan(tan(sqrt(X1*X2)) + tan(sin(log(X0*X4) + log(-X0/X3**2 + tan(sqrt(X1*X2))) + log(cos(X0*X3)) - tan(X4))))))) - tan(X2)) - tan(sqrt(log(log(X0/X3))))))) + sin(X1 - sqrt(sin(X3*X4))) - tan(sqrt(X1*X2))))) - log(log(X0*X3)) + sin(sin(X0*X4/sqrt(X0 + X1))) + tan(sqrt(X1*X2))
732,94.55667524975291,-X0*X3 + X3 + sqrt(-X0 + sin(sqrt(sin(log(-X0*X3 + X3 + sqrt(-X0 - sin(X0*X3 - sqrt(sin(-2*X0 + sin(tan(X3)/(X3 - cos(tan(cos(X1))))) + 0.476))) + 0.476) - log(X0*X3 - X0) - log(log(log((X3 - tan(X3))*tan(X3)))))/(sqrt(log(log(X3 - tan(X3)))*cos(tan(cos(X1)))) + cos(X1 - 0.719)))) - tan(X3)) + 0.476) - log(X0*X3 - X0) - log(log(-sqrt(-X0 - sin(X0*X3 - sqrt(sin(log(X0*X3)/(sqrt(X0*X1) + sqrt(sin(X3*tan(sqrt(log(X3))*cos(log(log(log((X3 - tan(X3))*tan(X3))))))/X4)))))) + 0.476) + log(log(log((X3 - tan(X3))*tan(X3))))))
410,34.55953770877812,-X0 - (X0 - log(X3))*(X3 + sqrt(log(X3))) + (X3 + sqrt(X3 - 0.453) - sin(cos(X3 - 0.0917*I*X4*(cos(sqrt((sqrt(X0) - log(X3))*(2*X3 - 0.453)) - sqrt(X3 - 0.453) + (X0 + X3 - 0.453)*sin(cos(X3 + 0.61035678377137*cos(X4*(3*X3 - 0.453) - log(tan(X2))))) + 0.1*I*sin(sqrt(X0))) + 0.1*I)*sin(sqrt(X0) - log(X3))/X1)))**(1/4) - (X3 + sqrt(X3 - 0.453) - log(X0**(1/4)) - log(X3))*cos(X3 - 0.453) - tan(log(X3))
953,425.0688867808639,X3**2 + sqrt(log((-X4*cos(tan(X3**2 + log(X3 + X4 - log(X3 + X4 + sqrt(log(sin(0.305*X4)))/sin(log(X3)) - cos(X1)) - cos(sin(cos(sqrt(X4) + 0.66238661179844)*cos(sqrt(log(-X4*cos(tan(X3**2 + X3)) + sqrt(tan(X3**2 - log(X3 + X4 - log(0.471357953935608*X3 + sqrt(X4) + X4))) + tan(X3**2)/sin(sqrt(log(X3**2 - 0.61*X4) + tan(tan(1)))))) + tan(sqrt(X4) - log(X3 + X4))))))))) + sqrt(-X4*cos(tan(X3*tan(cos(X0) - cos(X4)) + log(X3 + X4 - log(sqrt(-log(X3 + X4 - log(cos(tan(cos(X0) - cos(X4))))) - sin(sqrt(log(X3**2 - X4*cos(tan(X3**3 + X3 + X4)) + sqrt(log(cos(tan(log(-0.305*X4 + log(X3) - sin(1.89163916764614*tan(X3**2))) - cos(tan(X3 - log(-0.305*X4 + log(X3) + sin(tan(tan(1))))))))) + tan(X3 - log(X3 + X4)) + tan(log(X3 + X4))) + cos(X3**2 + sqrt(-X4*cos(tan(X3*tan(cos(X0) - cos(X4)) + log(X3 + X4 - log(sqrt(-log(X3 + X4 - log(log(X3 + X4))) - sin(sqrt(log(-X4*cos(tan(X3**3 + tan(sqrt(X4) - log(X3 + X4)))) + cos(cos(tan(log(X3**2) - cos(1))) - 0.274)) + tan(sqrt(X4) - 1))) + cos(sqrt(sin(X4)))) - cos(X1) + cos(sin(cos(sqrt(X1) + 0.66238661179844)*cos(sqrt(log(X3**2)))))/sin(log(X3))) - tan(sqrt(X4) - log(X3 + X4 - 1))))) + sqrt(log(cos(tan(log(-0.305*X4 + log(X3) - sin(1.89163916764614*tan(X3**2))) - cos(tan(cos(X0) - cos(X4)))))) + tan(X3 - log(X3 + X4)) + tan(sqrt(X4) - log(X3 + X4))) + tan(sqrt(X4) - log(X3 + X4))) + cos(sqrt(log(-0.305*X4 + sin((X3 + X4)**(1/4))) + tan(sqrt(X4))) + sin(0.348*X0) + cos(sqrt(X1) + 0.66238661179844)*cos(sqrt(log(X3**2)))))) + tan(sqrt(X4) - log(X3 + X4 - log(log(-X4*cos(tan(X3**2 + cos(X1))) + cos(X0) - cos(X4))))))) + cos(sqrt(sin(X4)))) - cos(X1) + cos(sin(cos(sqrt(X1) + 0.66238661179844)*cos(sqrt(log(X3**2)))))/sin(log(X3))) - tan(sqrt(X4) - log(X3 + X4 - 1))))) + sqrt(log(cos(tan(log(-0.305*X4 + log(X3) - sin(1.89163916764614*tan(X3**2))) - cos(tan(cos(X0) - cos(X4)))))) + tan(X3 - log(X3 + X4)) + tan(sqrt(X4) - log(X3 + X4 - tan(X3 - log(tan(X3**2)))))) + tan(X3 - log(X3 + X4 + tan(X3**2))) + tan(sqrt(X4) - log(X3 + X4 - log(X3**2)))))**(1/4) - sin(sqrt(log(sin(0.305*X4))))) + tan(sqrt(X4) - log(X3 + X4)) + tan(sqrt(X4) - log(sqrt(X3 + X4 + tan(log(X3 + X4)))))) + cos(sqrt(log(-0.305*X4 + sin((cos(log(X2)*sqrt(sin(log(X3**2)))/X3) + tan(sqrt(X4)))**(1/4))) + tan(tan(1))) - log(X3 + X4) + sin(0.348*X0) + cos(sqrt(sin(X4))))
297,22.506017595949867,-X0*X3 + X3**2 - log(X0*X3) - sin(sqrt(X3**2*cos(log(log(sin(X3**2*log(X0*(-X0*X3 + X3**2 + log(X3) - log(X0*(X3 - 0.213)) + sin(X0*X3 - sqrt(X3**2*cos(sin(X0*sin(log(X2)) + log(X0*sin(log(X2))) - 0.253212945646096)))) + sin(log(X3))))**(1/4)))))) - log(log(X3))*log(cos(X3))) - sin(sqrt(X3**2*cosh(sinh(0.886002257333467*log(sqrt(X0*log(X0**2*X3)))))) + 0.213*log(cos(X3))) - sin(log(X0*(X0 + X1 + log(X3))) - 0.813019064967114*log(log(X0*(X0 + X1 + log(X3))))) - 0.813019064967114
831,49.605207367077455,X0*(-X3 - 0.113) + (log(-0.275/(X0*log(sqrt(X3)))) + log(sqrt(-X3 - 0.113)) + log(sin(0.442718872423573*sqrt(1/X3))))*log(log(log(log(0.817349996940259/(X0*(-X3 - 0.113) - X3 + (log(log(log(1.27123162824617*cos(1.2242417254548*sqrt(X3))))/log(sqrt(X3))) + log(sin(0.196/X3)) - 0.404643305417179)*log(sqrt(log(1.2242417254548*sqrt(X3))) - 1) - log((-X3 - 0.113)*log(X3)) + sin(log(-3.18393902392531*log(sqrt(X3))) + log(log(0.817349996940259/cos(log(log(log(sqrt(X3)/log(cos(tan(X0)/log(cos(sqrt(log(log(sqrt(-X3 - 0.113))/cos(log(cos(X2)))))))))))/log(0.196/X3))))) + 0.113)))))) - log((-X3 - 0.113)*log(X3)) + sin(log(log(0.817349996940259/log(X3))) - tan(sin(cos(log(log(0.196/X3) + sqrt(sin(0.442718872423573*sqrt(1/X3)))))))) - 1
114,52.472510361959245,X3*(-2.38526577223266*X0*cos(cos(log(-1.29828348379718*sin(sqrt(cos(tan(cos(tan(cos(cos(cos(0.108879308998559*X0/(cos(cos(log(-2.38526577223266*cos(tan(cos(2.38526577223266*X0*cos(3.71536724646833*tan(cos(tan(sqrt(cos(X1)))))) - X3)))/tan(X1) + 1.3924881191452)))*cos(tan(sin(tan(sin(tan(X3*(X2/(X3 + cos(sin(cos(X0)))) + X3) - cos(cos(3.71536724646833*cos(cos(log(-1.29828348379718*sin(sqrt(cos(tan(cos(tan(cos(cos(1.55763239875389*cos(0.113868239337249*X0*cos(tan(cos(tan(cos(tan(sqrt(cos(X0))))))))/(cos(cos(log(-0.642*X0 - 2.38526577223266*sqrt(X3)*cos(tan(cos(cos(cos(sqrt(X4))))))/cos(cos(cos(cos(sqrt(X3)*(X3 + cos(2.38526577223266*X3*cos(tan(X1))*tan(sin(X0)) - X3))/sqrt(tan(sin(tan(cos(X1))))))/sqrt(X3)))))))*cos(tan(sin(0.272364591803502/sqrt(X4))))))/X0))))))))/cos(sin(tan(0.57*sqrt(X4)))*cos(tan(X1 + X3)) + sqrt(cos(cos(cos(cos(cos(X1)/sqrt(X3))))))))/sqrt(X3))))) + 0.177364858780762)))/sqrt(X4))))))/cos(cos(1.55763239875389*cos(tan(X1))/X0))))))))))/cos(sqrt(cos(cos(X1))/sqrt(X4)) + sin(tan(0.57*sqrt(X4)))*cos(tan(X1 + X3))))/sqrt(X3))) + X3)
282,40.37166663620365,X3**2 - sqrt(2)*sqrt(X3*cos(log(log(-X3*sin(0.915 + 0.831/tan(tan(sin(X3)))) + log(-0.831/tan(log(X3/X0))))/tan(log(sin(sqrt(sin(X2)))))) + sin(X0*sqrt(log(tan(log(0.730068489937759*sqrt(-1/X3)/X0))))))) - 0.831/tan(tan(0.533/(X0*X3)))
72,286.85390050372223,
213,43.0514669716443,(X3 + log(X3))*(-X0 + X3 + sin(cos(sqrt(zoo*cos(sin(sin(cos(cos(tan(sin(tan(log(log(X3 + log(X3)))))))))))*cos(tan(log(log(X3))))*tan(X0 - (X3 + log(X3))*(-sin(cos(sqrt(zoo*cos(sin(sin(cos(cos(tan(sin(tan(log(log(X3 + log(X3)))))))))))*cos(tan(log(log(X3))))*tan(X0 - (X3 + log(X3))*(-X0 + X3 + sin(cos(X3 + log(X3)))))/log(log(X3))))) + sin(cos(X3 + log(X3)))))/log(log(X3))))))
