seed,mse,equacao
327,45.050688703698405,-X0*(sqrt(X3) + X3) + X3 - sqrt(log(sqrt(X3**(1/4) - 2*X3**(3/2))) - log(log(sqrt(sqrt(X3) + 2*X3 + log(log(tan(log(sqrt(X3**(1/4) - (sqrt(X3) + X3)*(-sqrt(X3) - X3 - X4 + (X1 + X4)/(sqrt(X3) + X3) + log(sqrt(-sqrt(X3) + sqrt(cos(1.45095250022002*sqrt(X3)/sqrt(X1)))))))) - log(log(sqrt(sqrt(X3) + 2*X3 + log(log(tan(X1/((X0*(sqrt(X3) + X3) + sqrt(X2 + log(X3 + sqrt(-X2**2 - X2 + log(cos(X1)))) - log(sqrt(sqrt(X3) + 2*X3 + log(log(X3 + sqrt(-X2**2 + log(2*sqrt(X3) + 2*X3)))) + tan(sin(tan(X0*(sqrt(X3) + X3) - X3 + sqrt(X2 - sqrt(X3) + log(X3**(1/4) + X3 - tan(log(X3 + tan(X3))*sqrt(sin(X2)))))))*cos(cos(X1)))))))*log(sqrt(X2)*X3*X4)) + X3))) + tan(sin(tan(X0*(sqrt(X3) + X3) - X3 + sqrt(tan(sqrt(X3)*(X0*sqrt(X2) + X3 + sqrt(0.475*X1 - X4 - sqrt(X1 + X3) + log(sqrt(X0*X3))))))))*cos(cos(X1)))) + cos(sqrt(X3))))))) - tan(sin(tan(2*X3 - sqrt(X2 - sqrt(X3)*(X3 + cos(X1)) - sqrt(X3) + log(X3 + (sqrt(X3) + X3)**(1/4) - tan((sqrt(X3) + 2*X3 + log(log(tan(log(sqrt(X3**(1/4) - (sqrt(X3) + X3)*(-sqrt(X3)*(X3 + cos(X1)) - sqrt(X3) - X3 + (X1 + X4)/(sqrt(X3) + X3) + log(sqrt(0.475*X1 - X4 - sqrt(X1 + X3) + sqrt(cos(1.47604526980674*X4/(sqrt(X1)*X2**2)))))))) - log(log(sqrt(sqrt(X3) + 2*X3 + log(log(tan(X1/((X0*(sqrt(X3) + X3) + sqrt(X2 + log(X3**(1/4) + X3) - log(tan(sqrt(X3)*(X0*sqrt(X2) + X3**(1/4) + X3)))))*log(sqrt(X2)*X3*X4)) + X3))) + tan(sin(tan(X0*(sqrt(X3) + X3) - X3 + sqrt(X2 - sqrt(X3) + log(X3**(1/4) + X3 - tan(log(X3 + tan(X3))*sqrt(sin(X2)))))))*cos(cos(X1)))) + cos(sqrt(X3))))))) + tan(sin(tan(2*X3**(3/2) - X3 + sqrt(X2 - sqrt(X3)*(X3 + cos(X1)) - sqrt(X3) + log(X3**(1/4) + X3 - tan(log(sqrt(X2))*sqrt(sin(X2)))))))*cos(X0*(X3 + sqrt(tan(cos(sqrt(X3))))))))*log(X3 + tan(X3))))) - log(X3**(1/4) + X3 - tan(log(X3)*sqrt(sin(X2)))) + cos(X1)))*cos(X0*(X3 + sqrt(tan(cos(sqrt(X3)))))))) + cos(sqrt(X3)))))
696,51.66561560888241,X0 - X3*(X0 - X3 + log(log(sqrt(sin(sin(sin(X1 - X3) - cos(X1)/sqrt(tan(X3))))))) + sqrt(sin(X3))) + sqrt(-X3*(X0 - X3 - X4 + log(X4)) + sqrt((-X3 + sqrt(-X3*(X0 - X3 - X4 + log(X4)) + sqrt((-X3 - sin(X3) + sin(X3*(X0 - X3 - X4 + log(X4))))*sin(X3)) - sin(X3)**(1/4)) - sin(X3))*sin(X3)) - sin(X3)**(1/4)) + sin(X3) - sin(cos(X1)/X1**(1/4))
281,45.06960522869215,-X0*X3 - log(-X3**2 + log(X0*sqrt(X3 - cos(sqrt(-sin(0.473*cos(sqrt(tan(X0))/X3**2))) - (sqrt(X3 - 0.473) + log(X3 - 0.473))/tan(X0)))) + tan(X0) - 0.948) + (log(X0*sqrt(X3 - sin(cos(log(X0)))) + tan(X0) - 1.71) + log(sin(cos(X3 - 0.473))))/X3**2
355,36.46036514742029,-X0*X3 + X3**2 - X3*sin(X3)*cos(cos(sqrt((sin(X0/X3) + sin(sin(X1 - X2) + 0.997188818112207))/(X3*log(X3) + log(log(log(X2*X4 + tan(X0)) + 0.806781854161546) + sin(sin(X1 - X2))))))) + 1.37182403126276*log(-X0*X3 + X3**2 - 1.37182403126276*sin(X3*sin(X3)*cos(cos(sqrt(X2))) - X3*sin(X3)*cos(cos(sqrt((0.989147417794217*X3*log(X0) + sin(X1))/(X3*log(X3) + log(X4))))) + cos(X0/X3) - cos(X2*X4*sin(X2)))) - sin(X3) - 1.37182403126276*sin(X0/X3) + cos(X2*X4*sin(X2))
138,36.13610011235987,X3*(-X0 + X3 + cos(X3 + 0.272)) - X3*sin(X3 + 0.272) + log(X3*(-X0 + X3 + 0.644217687237691) + cos(0.981055731223602/(-X3*(X0 - X1 - X3) + X3 - sqrt(X0 - 0.644217687237691) - log(1.64421768723769*X3 - log(X3 + 0.272)) + 0.971147862868207))**(1/4)) + log(X0 + X3*(-X0 + X3 - 0.628015137032827) + log(1.64421768723769*X3 + 0.272) - 0.971147862868207) - cos(log(log(log(cos(log(X3 + 0.272))))))
470,100.57517090489992,-1.31309785682017*sqrt(X3) - sqrt((X3 + cos(1.67785234899329*X0*X3**2*(cos(log(cos(cos(X4)))) + sin(log(0.772010362624751*I))) + zoo))*tan(sqrt(X3) - 0.246329159905271)) - 2*log(X0*X3) + log(sqrt((1.31309785682017*sqrt(X3) - log(X0))*(X3 + cos(tan(X4*(cos(X0) + sqrt(tan(log(X3)))) - sin(sqrt(X0)) + log(log(0.772010362624751*I))))))) + 2*cos(log(cos(cos(X4))))
426,4222.539868611925,X2**2 + X4 - sqrt(-X1*X2 + X2*(-X4 + log(log(sqrt(X2))))) - log((-X0**2 + X4)/(X2**(1/4)*tan(X2))) + log((X1 + tan(X2**2))*sin(X3 - X4)/sqrt(cos(0.873*(X2 + cos(X2/(X3 - tan(sin(X3)) + 0.908/X2)))*sin(X2)/(X3 - log(0.151 - X4)/tan(cos(X1 + cos(X1 + X3 - sin(X2*(-X4 + log(log(sin(X2))))*log(0.151 - X0)/(X3 - sin(X3))) + cos(X3) - 0.473) + cos(sin(sqrt(sqrt(cos(0.873*(X2 + cos(cos(X3 - cos(X3) + cos(log(sin(sqrt(X2**2/(X3 - sin(tan(X2**(1/4) - X3*X4 + tan(X3)))))))) + cos(tan(X4 - log(log(sqrt(X2))) + 0.570347417593608)) + 0.216296714402943)))*sin(X2)/(X3 - log(0.151 - X4)/tan(cos(X1 + cos(X2**2) + cos(X1 + X3 - sin(X2*(-X4 + log(log(sin(X2))))*log(0.151 - X0)/(X3 - sin(X3))) + cos(X3) - 0.473) + 0.256703285597057)))))/(X3 - sin(sin(X3)*tan(X1 + tan(X2**2))/(X3 - sin(X3))))))) + 0.256703285597057)))))) + sqrt(cos(0.873*(X2 + cos(X2/(X3 - tan(sin(X3)) + 0.908/X2)))*sin(X2)/(X3 - log(0.151 - X4)/tan(cos(X1 + cos(X1 + X3 + cos(X3) + 0.104126409178071 - I*pi) + cos(log(sin(sqrt(X2**2/(X3 - 0.908/X2))))) + 0.256703285597057))))) + cos(X1 + tan(X2**2) + 0.151) + tan(X2) - log(1.54320987654321*sin(log(cos(log(tan(sin(X3))))) - 0.975704873412037*I)**2)/(X3 - sin(X3))
19,11960.120009517846,-2.25515009517756*sqrt(sqrt(X3**(1/4) + sin(sin(cos((X1 + X2**2)*sqrt(X1 + X4)))) + 0.521746612595925*tan(1)) + 0.722320297787571*sin(cos(sqrt(X3) + sqrt(X1 + X4) + sin(sin(cos(X3*cos(sqrt(cos(1)))/sqrt(tan(sqrt(X1 + X4) + sin(sin(cos(X3*tan(X2 + cos(cos(tan(X1*log(cos(1))))) + 18.3673827777397)/sqrt(tan(X1*log(cos(1)) + X3**(1/4) + log(sqrt(2)*sqrt(X3)))) + zoo))) + tan(sqrt(X1 + X4) + tan(cos(sqrt(sqrt(X2**2) + cos(tan(X1*(sqrt(X1 + X4) + tan(X3**(1/4)))))) - 0.10782749704467)**(1/4))) + 18.3673827777397)) + zoo))) + tan(X2) + tan(X3**(1/4)) + 1.46233496954756)) + 0.376868168579945*tan(1)) + tan(X2) + tan(X3**(1/4)) + tan(sqrt(X3**(1/4) + sin(cos(sqrt(X1 + X4) + sin(sin(cos(X3*tan(cos(0.757919079371168*(X3**(1/4) + log(sqrt(2)*sqrt(X3)))**(1/8)) + cos(cos(tan(X1*log(cos(1))))) + 10.6460263584174)/(tan(X2) + tan(sqrt(log(sqrt(2)*sqrt(X3))))) + zoo))) + tan(cos(sqrt(sqrt(X2**2) + cos(tan(X1*(sqrt(X1 + X4) + tan(sqrt(X4)))))) - 0.10782749704467)**(1/4)) + 1.964330985468)))) + tan(sqrt(log(sqrt(X3)))) + 1.20927042862528
170,29.87394028379687,-X0*X3 + X3**2 + 2*log(X3**2) + log(-X0*X3 + X3**2 + log(log(log(sqrt(log(X3*cos(log(log(log(2*X2 + tan(X3)/X1) - cos(sqrt(X3**2 + X3*sqrt(X4)))))) - X4 + log(X3**2 + tan(X3)/X1) + cos(sqrt(X1 + X2 + X3**2)*log(log(X0))) - 3.20045237579686)) - cos(sqrt(X0*X1 + 0.934344690143846*sqrt(-X1)))) - log(3*X3**2 + X3*sqrt(X4) - cos(sqrt(X0)) - cos(1.39077812028739 - I*pi))) - log(2*X3**2 + X3*sqrt(0.934344690143846*sqrt(-X1) - cos(sqrt(X1 + X2 + sin(2*X2 + 0.532730459154041 - I*pi))*log(log(X0)))) - cos(sqrt(X0)) - cos(log(log(-0.873*X1))))))
109,820.6230105733223,-log(X0) - log(tan(log(-0.685605857034187/log(X0)))) + cos(sin(2.03185649257367*sqrt(tan(log((-0.476424197048658 + I*pi)/log(X0)))) - 2.03185649257367*tan(tan(X3 - log(-0.685605857034187/(-log(X0) - sqrt(tan(sin(cos(tan(X3 - cos(log(-0.685605857034187/log(X0))*tan(sin(0.476424197048658 - I*pi))) + 0.304))) + 0.913088940312308)) + 1))*tan(sin(X3 + 0.304)) + 0.304)))) - sqrt(tan(sin(cos(tan(X3 - cos(log(-0.685605857034187/log(X0))*tan(sin(0.476424197048658 - I*pi))) + 0.304))) + 0.913088940312308)) - sqrt(tan(log(X3))) + tan(tan(X3 - 0.696))
56,59.4712795305581,X3*(-sqrt(X0) + X3) - log(X0*log(X3) - (sin(log(X3)) + cos(cos(X3)))*(sin(cos(X3 + X4)) + cos(cos(X3))) - (sin(cos(1.0391634096388*sin(0.851477443250085*X0) + 1.0391634096388*cos(cos(X3)))) + sin(cos(1.0391634096388*sin(cos((sin(0.256036*X1**2 + X3*X4) + cos(X3))*cos(0.506*log(X3)*tan(X2)) - log(sqrt(log(X3)) - log(X0*log(X3) - (sin(cos(sin(cos(sqrt(X0)))/sqrt(sqrt(log(X3))/sin(sqrt(X3*(-sqrt(X0) + X3) - log(X0*log(X3) - (sin(cos(sin(cos(cos((sin(log(X3)) + cos(cos(X3)))*cos((sin(cos(sin(cos(cos(X3)))/X0**(1/4))) + cos(cos(X3)))*cos(tan(X1))) - (sin(cos(cos(cos(cos(X3)))/X0**(1/4))) + cos(cos(X3)))*(sin(cos(X3 + X4)) + cos(cos(X3)))*log(X3))))/X0**(1/4))) + cos(cos(X3)))*(sin(cos(X3 + X4)) + cos(cos(X3))) - (sin(cos(1.0391634096388*sin(0.851477443250085*X0) + 1.0391634096388*cos(cos(X3)))) + cos(cos(X3)))*log(X3)*tan(cos(tan(X0))))) + sin(1.08118737657762*cos(cos(X1))))))) + cos(cos(X3)))*(sin(cos(X3 + X4)) + cos(cos(X3))))))))))*log(X3)*tan(cos(tan(X0))))
850,996.0561838375504,-log(log(X0*sqrt(X3) + X0*X4 + 0.966*X0*(X0 + X3) - 0.461*X1 - X3**2 - sqrt(-log(log(-0.461*X1 - X3**2 - sqrt(-0.966*X0*(X0 + X3) + sqrt(X3) + X3**2 - cos(X0)) + log(sqrt((X0 + X3)*(X3**2 + 0.461*X4 + sqrt(0.966*X0*(X0 + X3) + sqrt(X3) - sin(X3)) - cos(X0) - 0.191283049684794*cos(X1) - 0.191283049684794*cos(X1)/(-0.982852990024449*sqrt(X0*(X0 + X3)) + log(cos(X0)) + cos(X0) - 0.966))) + sin(0.966*X0*X3 + 0.966*X0/tan(log(X4)) - 0.461*X1 - X3**2 - 0.982852990024449*sqrt(-X0*sin(X1 - X3)) + log(X0*X4) + cos(X0))) + cos(X0) + cos(X0)/cos(X1) + 0.191283049684794*cos(X1))) - sqrt(tan(tan(X3**2)))) + sin(cos(X0)))) - log(cos(tan(log(cos(tan(log(log(log(cos(sin(sqrt(X3) + tan(sqrt(sin(X2) + cos(X0)*cos(X2) - tan(sqrt(X3)*cos(X3)*tan(tan(X1/X0))/(sqrt(cos(X2)*tan(X2)) - log(-sin(sin((X1 - X3 + sin(X2))*tan(cos(X2))/sqrt(sin(X4)) - sqrt(cos(X4))) - tan(sqrt(-sqrt(X3) + sin(X3**2*cos(X0))))))))))))))))))))) + tan(X2) - sqrt(tan(tan(log(X2)*cos(X3)*tan(tan(X1/X0))/(sqrt(X3 + 0.684) - log(log(X2 + X3))))))
57,60.55131937769685,-sqrt(X0)*sqrt(X3) + X3**2*sin(sqrt(X3)) - X3*log(X0) - (X4 - (sqrt(X3) + cos(X3))*(X3 + log(tan(X0))))**(1/4) + log(X4) + cos(1.05924477423541*sqrt(X0)*sqrt(sqrt(X0)*sqrt(X3)/sqrt(sqrt(X2)*log(0.962966366290334*sin(log(X0)))/(sqrt(X0)*(1.2588828594761*sqrt(X0)*sqrt(X3)/sqrt(sin(X2)) + sqrt(log(X1)))))) - X3**2*sin(sqrt(X3)) + sqrt(sqrt(X3)*log(cos(log(X0))) + (sqrt(X3)*cos(X3))**(1/4)) - log(X4) + log(0.981308497003024*sqrt(log(X4)*cos(sqrt(X0)*sqrt(X3))/sqrt(X3))*sin((((X2**(1/4) + 1)*(sqrt(X3) + log(cos(sin(X0))))*cos(sqrt((X3**2*sin(sqrt(X3)) - log(0.981308497003024*X3**(1/4)*sin((((X0 - X2)*(-X2 + X4) + (X2**(1/4) + 1)*(1.2588828594761*sqrt(X0)*sqrt(X3)/sqrt(X2) + X2 - X3**(1/4) - (-sqrt(X0)*X3*cos(X4 - X3**(3/2)*X4*log(cos(log(X0)))*log(tan(X0))/(sqrt(X0)*cos(X1*X4)))/((sqrt(X0)*tan(X2) + (X4 - 1)**(1/4))*sqrt(-X3**(3/2)*log(tan(X0))*cos(X3) + X4)) + X4)**(1/4) + log(X4) + cos(log(sin(X4))))*cos(1.12199949174503*sqrt(sqrt(X3)*log(X1)*sin(X1)/sqrt(X2/tan(X2)))) - 0.388587184554509/sqrt(X3))*cos(X1*X4))**(1/4))))/X0**(1/4))) + log(X4) - 0.388587184554509/sqrt(X3))*sin(sqrt(X1)*(X2 + X4)*cos(X0)*cos(sqrt(X0)*cos(X1*X4)) + log(X4)*sqrt(sin(sqrt(X0)*sqrt(X3) + sqrt(tan(X0))))))**(1/8))) + 0.962966366290334*log(log(tan(X0)))/cos(X3)) - tan(X2) - 1
611,21.73658145929169,
372,50.03121409816294,-0.661*X0*X3 - 0.661*X0*(X3 + 0.836) + X0 + X3**2 + X4 - log(log(sqrt(X3/X1)) - log(-1.322*X0*(X3 + 0.836) + X0 + X1*(-0.661*X0*(X3 + 0.836) + X3**2 + X3 + X4 - log(log(sin(sin(0.613*sqrt(X3/X1)*cos(X3)/(X3*(log(sqrt(X3/X1)) - log(-0.661*X0*(X3 + 0.836) + X0 + X1*cos(X1)*cos(X3)/X3 + X3**2 + X4 - log(X4) - log(log(0.782943165242535*sqrt(X1*X2*cos(X3)/X3)) + 2.18925640768704 - I*pi) - sin(X3/(X1*cos(X3)))*cos(X3) - cos(sin(X2))))*log(X4))))) + 2.18925640768704 - I*pi) + cos(X0 + X3**2 + X4) - cos(log(log(sin(sin(cos(X2)/(X3*log(X4))))) + 2.18925640768704 - I*pi)) + 0.836)/X3 + X3**2 + X4 - log(-X3*log(X4) + log(sqrt(X3/X1))) - log(log(sin(sin(0.613*X1*X2*cos(X3)/(X3**2*log(X4))))) + 2.18925640768704 - I*pi) - 2*cos(sin(X2)) - sin(X1**2*tan(cos(X2)*tan(X3))/(X3*(-X1 + X4 - 0.195)))*sin(tan(cos(X2)*tan(X3)))/(sqrt(X2 - cos(X2)*tan(X3)) + cos(X2)))) - log(log(sin(sin(X3 + 0.836))) + 2.18925640768704 - I*pi) + cos(X1/X4) - 2*cos(sin(X2)) - sin(sqrt(log(0.661*X0*(X3 + 0.836) + log(sin(sin(0.613*X1*X2*cos(X3)/(X3**2*log(X4))))) + cos(X1 - X3) + 2.18925640768704 - I*pi)/cos((X0 + X4)/sqrt(sin(0.613*X1*X2*cos(X3)/(X3**2*(X3 + 0.836)))))))*sin(sin(sqrt(tan((-0.661*X0*(X3 + 0.836) + X0 + X3**2 + X4 - log(log(sin(tan(X3))) - log(cos(sin(X2)))) - cos(sin(X2)))*tan(X3)))/cos(X3)))/(sqrt(sin(X2)) - 1.65548185093551) + tan(X3)/(X4*(X2 - X3)*cos(X3))
573,46.626456259793805,-log(log(X0*X3 + log(X3*(X0 - X3) + X3*sin(X3) - X3*sin(tan(tan(X3 - tan(log(-log(log(X0*X3 - sin(tan(tan(log(X0*X3 + X3*(-X3 + (-X3 + I*tanh(tanh(0.743438531546844*X3))/log(X3*(X0 - X3) + sin(log(X0*X3 + X3*(X0 - X3)))))/X0)) - sin(log(X2 - X3))))))) - sin(X0)*tan(X3 - tan(log(-log(log(X0*X3 + X3*(-X3 + 0.25002267054864/X0))) + sin(tan(tan(sin(log(log(X0 - X4 - log(X0*X3 + log(X3*(X0 - X3) + X3*sin(X3))) + sin(tan(tan(log(X0*X3**2 + X3*(X0 - X3))))))) + tan(X0)))))))/X0)))/X0)))))) + sin(log(log(log(X0*X3 + X3*(X3*sin(X3) - X3)))) + tan(X0))
560,55.93089934248477,sqrt(sqrt(X1 - log(X3*(-X3 + (X0 - X4)*sqrt(X2**2)*cos(sqrt(log(sin(tan(cos(sin(X3))))))/(X1 + X3 + (cos((-X1 + sqrt(X3) - X3)**(1/4)) - tan(cos((X2**2)**(1/4))))/sin(X1))) + (-X0 + X3 + (-X3 + sin(X3))*(-X2**2 - X3*(X0 - X3) + (0.507347849700416 - X3)*(-sqrt(-X0 + X3) + sqrt(log(X0 - X4))/sin(X4) + tan(sqrt(sqrt(log(X0))/(0.009 - X4)))) - sqrt(-X0 + X3) + 0.009) + cos(log(sin(0.703*X0 + 0.353736878039123))) - tan(X3**(1/4) + sin(X1) + (X4 + (0.507347849700416 - X3)*(-sqrt(-X0 + X3) + sqrt(log(X0 - X4))/sin(X4) + tan(sqrt(sqrt(log(X0))/(0.009 - X4)))) + tan(sqrt(sqrt(log(X0))/(0.009 - X4))) - tan(sin(X1) + sin(sqrt(tan(sin(X1) + sin(sqrt(-X4 + sin(X1) + 0.009)))))) - 0.009)/(X3*log(X2))))*sqrt(X2**2) - log(X3*(X0 - X4)) - tan(sin(X1) + sin(sqrt(X2)))))) - log(X3*(X0 - X4))) - log(X3*(X0 - X3))
