seed,mse,equacao
285,307.5735846435556,X3**2
173,307.5735846435556,X3**2
25,307.5735846435556,X3**2
517,562.0069330435556,X1**2
2,307.5735846435556,X3**2
141,595.2857148418411,sin(sqrt(-X2 + cos(sqrt(X2) + X3 - 0.98330217758018)))
678,491.90103488832193,4.78782635745451
96,529.8040567978491,4.11696554537609
408,586.035416892171,0.798000000000000
420,563.1571798435556,X2**2
936,512.8433164782014,5.45690295467264
622,588.6197201119047,0.671000000000000
641,307.5735846435556,X3**2
939,554.5932217536118,tan(sqrt(log(X3)))
95,558.5341435768889,X0**2
459,584.5671416925123,0.870000000000000
565,571.4125187271138,1.54379040760493
147,582.772444425989,0.960000000000000
998,307.5735846435556,X3**2
492,542.3620059857353,3.23005516280177
247,485.0308913434664,9.45989064177673
966,582.0407105961086,0.996227413120451
441,506.5728354284496,6.06123556639718
563,483.80732536254936,10.0675206099606
783,581.992930884306,0.999000000000000
99,307.5735846435556,X3**2
58,484.47395043388894,12.0123392825068
664,581.9664170435556,1
342,487.0322678513373,13.0275299456787
491,582.2029491298717,0.988000000000000
145,583.2151604631754,0.937000000000000
996,483.28476825594737,-1.49291160909213
318,582.482299078022,0.974000000000000
108,538.9978417600506,3.45458539031691
38,471.5884227768889,X3*(-X1 + X3)
961,486.1728509576981,12.4987303334088
814,579.5950694583438,-sqrt(2)*cos(log(X3) + pi/4)
908,585.6244195100466,0.818000000000000
502,484.07563060722725,-4.19385425634419
979,582.053518318522,0.996000000000000
880,486.0785461818836,2.0*sin(X4) + 11.8715893807903
325,585.8190983065009,0.808000000000000
264,489.10105427723823,13.6045511361044
146,307.5735846435556,X3**2
369,307.5735846435556,X3**2
801,583.783344089222,0.909000000000000
279,557.4001734099886,X0**2 + 0.995
963,503.8800392273449,sqrt(X3)*log(X1) + 4.9248758248682
444,307.5735846435556,X3**2
369,307.5735846435556,X3**2
