seed,mse,equacao
420,582.0478307063938,0.996
957,307.5735846435556,X3**2
806,583.0640424480164,0.945000000000000
37,495.7967116979714,13.1826583671964
440,562.1808842773027,2.05483277102019
935,570.760635558357,0.988 - log(cos(log(X0)))
896,486.4959816733189,9.18369138886984
87,582.2450513165425,0.986087878067317
126,485.22924268255,9.49164652647066
245,493.0020225995528,7.82364494589420
323,584.5761123895533,0.870000000000000
534,581.9682171367205,0.999915501190035
533,307.5735846435556,X3**2
915,489.05680042559726,-log(sin(sin(log(X4) + 0.965))) - log(sin(sin(tan(tan(X1*X2)) + 0.965))) - log(sin(sin(-X2/X3 + 0.993*X4 + tan(sin(X0)) + tan(tan(X1*X2))))) + cos(sqrt(-0.201299171092142 + 0.926282894152753*I)*sin((log(X2) + cos(sin(X1)) - 0.926282894152753*I)*log(log(X2) + 0.965))) + cos(sqrt(sin(X2) - 0.201299171092142)*sin((log(X2) + cos(sin(X1)) - 0.926282894152753*I)*log(cos(sqrt(log(log(X4)))*sin((-log(sin(sin(tan(tan(X1*X2)) + 0.965))) + cos(sqrt(0.965 - tan(sqrt(X2)))) + cos(cos(sqrt(log(-X2 + X4) - tan(sqrt(X2)))) + sqrt(tan(sin(sin(X4) + 0.592372146204786)))) + cos(0.764933047837834*sin((log(X2) - log(log(-X2 + X4) - tan(sqrt(X2))) + cos(sin(X1)))*log(log(X2) + 0.965))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + sqrt(tan(sin(sin(X4) + 0.592372146204786))))*log(log(X2) + 0.965))) + cos(sin(X2/X3))))) + cos((-log(sin(sin(tan(tan(X1*X2)) + 0.965))) + cos(sqrt(0.965 - tan(sqrt(X2)))) + cos(cos(sqrt(log(-X2 + X4) - tan(sqrt(X2)))) + sqrt(tan(sin(sin(X4) + 0.592372146204786)))) + cos(0.764933047837834*sin((log(X2) - log(log(-X2 + X4) - tan(sqrt(X2))) + cos(sin(X1)))*log(log(X2) + 0.965))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + sqrt(tan(sin(sin(X4) + 0.592372146204786))))*log(log(X2) + 0.965)) + cos(sqrt(log(log(X4)))) + cos(sin(X1)) + cos(0.764933047837834*sin((log(X2) + cos(sin(X1)) - 0.926282894152753*I)*log(log(X2) + 0.965))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*(cos(cos(sqrt(log(-X2 + X4) - tan(sqrt(X2)))) + sqrt(tan(sin(sin(X4) + 0.592372146204786)))) + cos(0.764933047837834*sin(X2*(log(X2) + cos(sin(X1)) - 0.926282894152753*I)/X3)) + cos(cos(sqrt(-X2 + cos(sqrt(X2 + 0.446) + 0.569416876312531) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + 1.16714949766829 - I*pi))) + cos(cos(sqrt(log(log(X4)) + tan(sin(X2)))*sqrt(sin(cos(0.982344135219425*sin((sqrt(log(log(X4))) + cos(sin(X1)))*log(log(X2) + cos(X2))))))/sqrt(log(log(X4))))) + cos(cos(sqrt(sin(tan(tan(X1*X2)) + 0.965) + tan(sin(X2)))*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + 0.78717012022056 - 0.102391005004026*I
372,307.5735846435556,X3**2
216,582.711540474475,0.963000000000000
761,492.2432378452543,7.82364494589420
452,553.518693819736,2.55264417268757
741,486.715370102464,X0/X1 + 10.0
218,532.7494605788895,tan(1.03316299161289*sqrt(0.936833296227303*sin(X3) + 1.0)) + 1.04554115709865
915,489.05680042559726,-log(sin(sin(log(X4) + 0.965))) - log(sin(sin(tan(tan(X1*X2)) + 0.965))) - log(sin(sin(-X2/X3 + 0.993*X4 + tan(sin(X0)) + tan(tan(X1*X2))))) + cos(sqrt(-0.201299171092142 + 0.926282894152753*I)*sin((log(X2) + cos(sin(X1)) - 0.926282894152753*I)*log(log(X2) + 0.965))) + cos(sqrt(sin(X2) - 0.201299171092142)*sin((log(X2) + cos(sin(X1)) - 0.926282894152753*I)*log(cos(sqrt(log(log(X4)))*sin((-log(sin(sin(tan(tan(X1*X2)) + 0.965))) + cos(sqrt(0.965 - tan(sqrt(X2)))) + cos(cos(sqrt(log(-X2 + X4) - tan(sqrt(X2)))) + sqrt(tan(sin(sin(X4) + 0.592372146204786)))) + cos(0.764933047837834*sin((log(X2) - log(log(-X2 + X4) - tan(sqrt(X2))) + cos(sin(X1)))*log(log(X2) + 0.965))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + sqrt(tan(sin(sin(X4) + 0.592372146204786))))*log(log(X2) + 0.965))) + cos(sin(X2/X3))))) + cos((-log(sin(sin(tan(tan(X1*X2)) + 0.965))) + cos(sqrt(0.965 - tan(sqrt(X2)))) + cos(cos(sqrt(log(-X2 + X4) - tan(sqrt(X2)))) + sqrt(tan(sin(sin(X4) + 0.592372146204786)))) + cos(0.764933047837834*sin((log(X2) - log(log(-X2 + X4) - tan(sqrt(X2))) + cos(sin(X1)))*log(log(X2) + 0.965))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + sqrt(tan(sin(sin(X4) + 0.592372146204786))))*log(log(X2) + 0.965)) + cos(sqrt(log(log(X4)))) + cos(sin(X1)) + cos(0.764933047837834*sin((log(X2) + cos(sin(X1)) - 0.926282894152753*I)*log(log(X2) + 0.965))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*(cos(cos(sqrt(log(-X2 + X4) - tan(sqrt(X2)))) + sqrt(tan(sin(sin(X4) + 0.592372146204786)))) + cos(0.764933047837834*sin(X2*(log(X2) + cos(sin(X1)) - 0.926282894152753*I)/X3)) + cos(cos(sqrt(-X2 + cos(sqrt(X2 + 0.446) + 0.569416876312531) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + 1.16714949766829 - I*pi))) + cos(cos(sqrt(log(log(X4)) + tan(sin(X2)))*sqrt(sin(cos(0.982344135219425*sin((sqrt(log(log(X4))) + cos(sin(X1)))*log(log(X2) + cos(X2))))))/sqrt(log(log(X4))))) + cos(cos(sqrt(sin(tan(tan(X1*X2)) + 0.965) + tan(sin(X2)))*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + cos(cos(sqrt(-X2 + tan(sin(X2)) - 0.901706324544911 + I*pi)*sqrt(sin(X2/X3))/sqrt(log(log(X4))))) + 0.78717012022056 - 0.102391005004026*I
392,307.5735846435556,X3**2
892,582.014033583046,0.998000000000000
338,307.5735846435556,X3**2
858,562.0069330435556,X1**2
36,307.5735846435556,X3**2
329,586.0748725319645,0.796000000000000
823,307.5735846435556,X3**2
